Bill Cosby,1,Bob & Carol & Ted & Alice
Ronnie Cox,1,Hugo the Hippo
Alan Peterson,1,Blazing Saddles
Alison Tucker,1,An Unmarried Woman
Timothy Scott,1,The Electric Horseman
Lucille Benson,1,Mame
Eva Szabo,1,Hugo the Hippo
Carol Speed,1,The New Centurions
Hutch Parker,1,Up the Academy
Logan Ramsey,1,Pendulum
Karin Wolfe,1,Doctors' Wives
Robert Scopa,1,Up the Academy
Helmut Griem,1,Cabaret
Dick Wieand,1,The In-Laws
Jo Jo Malone,1,Stand Up and Be Counted
Virginia Gregg,1,A Walk in the Spring Rain
Virginia Ann Lee,1,Lost Horizon
William Wellman Jr.,1,"Hook, Line and Sinker"
Phanie Napoli,1,Absence of Malice
Tom Platz,1,Americathon
Megan Van Peebles,1,Sweet Sweetback's Baadasssss Song
Eloy Casados,1,The Best of Times
William E. Pierce,1,The Gumball Rally
John Randolph,1,All the President's Men
Lenore Woodward,1,Blume in Love
Carmine Caridi,1,The In-Laws
Jack N. Stewart,1,Up the Academy
Barbara Duskin,1,Blume in Love
Herman Rudin,1,From Noon Till Three
Lou Spadaccini,1,Sgt. Pepper's Lonely Hearts Club Band
Janie Greenspun,1,Stand Up and Be Counted
Susannah York,1,"Happy Birthday, Wanda June"
Robert Dickman,1,The Best of Times
Clyde Kusatsu,1,The Frisco Kid
Kristina Holland,1,Doctors' Wives
Chuck Norris,1,The Wrecking Crew
Philipe Gerard,1,The Best of Times
Beverly Todd,1,Brother John
Steven Keats,1,The Gumball Rally
Meat Loaf,1,Americathon
Solomon Karriem,1,Thank God It's Friday
Maurice Manson,1,Nickelodeon
Sosimo Hernandez,1,Americathon
William Windom,1,Fools' Parade
Tommy Rall,1,Funny Girl
Kevin Conway,1,Shamus
Lori Lieberman,1,Americathon
Paul Henreid,1,Exorcist II: The Heretic
Dom Magwili,1,Americathon
Michael Burns,1,The Mad Room
Meadowlark Lemon,1,Modern Romance
Robert Tessier,1,Hard Times
Phillip Pine,1,"Hook, Line and Sinker"
Leon Daniels,1,Funny Girl
Gloria Hayes,1,The Frisco Kid
Marsha Metrinko,1,Stand Up and Be Counted
David Warner,1,Time After Time
Steve Moriarty,1,The Gumball Rally
Conrad Bachmann,1,Doctors' Wives
Ralph Volkie,1,The Shootist
Robert Zappy,1,History of the World: Part I
Blanche Bronte,1,Funny Girl
Margaret Blye,1,Hard Times
Joe Lewis,1,The Wrecking Crew
Harry Stanton,1,Funny Girl
Jeff Gillen,1,Absence of Malice
Judy Gilcrease,1,The Thief Who Came to Dinner
Eleanor Zee,1,Sgt. Pepper's Lonely Hearts Club Band
Bobby Lento,1,Sgt. Pepper's Lonely Hearts Club Band
Richard Jordan,1,The Yakuza
Virginia Vestoff,1,1776
Tanya Boyd,1,Up the Academy
Richard Cuskelly,1,The Thief Who Came to Dinner
Enid Yousen,1,Funny Girl
Douglas MacArthur,1,Time After Time
Pepper Curtis,1,Stand Up and Be Counted
Barbara Perlman,1,All the President's Men
Alex Karras,1,Blazing Saddles
Doug Llewelyn,1,All the President's Men
Tove Platon,1,$
Elizabeth Lane,1,Getting Straight
Jerry Belson,1,Modern Romance
Paul L. Smith,1,The In-Laws
Richard Yniguez,1,Boulevard Nights
Earl Finn,1,History of the World: Part I
Arnold Soboloff,1,Nickelodeon
Irene Hervey,1,Cactus Flower
Candy Ann Brown,1,Up the Academy
Clifton James,1,The New Centurions
Gloria Manon,1,The Mad Room
Barbara Monte,1,Funny Girl
Tom McFadden,1,Wrong Is Right
Ken Takakura,1,The Yakuza
Gregory Walcott,1,Tilt
Bill McKinney,1,The Shootist
Tom Goldrup,1,Tilt
Al Christy,1,In Cold Blood
Hank Worden,1,Sgt. Pepper's Lonely Hearts Club Band
Maurice Cook,1,Americathon
Penny Santon,1,Funny Girl
Warren J. Kemmerling,1,Brother John
Bowman Upchurch,1,In Cold Blood
Hector Morales,1,From Noon Till Three
Nils Lofgren,1,Sgt. Pepper's Lonely Hearts Club Band
George Burns,1,Sgt. Pepper's Lonely Hearts Club Band
Joseph Roman,1,St. Ives
Bob Dylan,1,Renaldo and Clara
Roger Lowe,1,The Electric Horseman
Christa Lang,1,Nickelodeon
Jack Gilford,1,Harry and Walter Go to New York
Oliver Collignon,1,Cabaret
Lisa Welch,1,History of the World: Part I
John Warburton,1,Funny Girl
Merwin Goldsmith,1,Shamus
Raymond G. Maupin,1,The Electric Horseman
Ron Lombard,1,The China Syndrome
Dianne L. Wilson,1,Wrong Is Right
Ross Reynolds,1,The Stunt Man
William 'Billy' Benedict,1,Funny Girl
Jay Morran,1,The Pursuit of Happiness
Ted Cassidy,1,Harry and Walter Go to New York
Jack De Mave,1,1776
Colleen Camp,1,The Gumball Rally
Mary W. Wallace,1,Bernardine
Kirk Cameron,1,The Best of Times
David Himes,1,The Swarm
Ray Gill,1,"Next Stop, Greenwich Village"
Norm Schachter,1,The Best of Times
Signe Hasso,1,A Reflection of Fear
Alena Johnston,1,Funny Girl
William Duell,1,1776
Carolyne Barry,1,Stand Up and Be Counted
Regina Parton,1,Freebie and the Bean
Grover Washington Jr.,1,Sgt. Pepper's Lonely Hearts Club Band
Lynn Parraga,1,Absence of Malice
Marsha Mason,1,Blume in Love
Penelope Russianoff,1,An Unmarried Woman
Kati Kovacs,1,Hugo the Hippo
Tony Papenfuss,1,Firefox
John Williams,1,The Swarm
Lorenzo Lamas,1,Tilt
Billy Preston,1,Sgt. Pepper's Lonely Hearts Club Band
Eric Forst,1,Altered States
Louis H. Kelly,1,St. Ives
Max Van Peebles,1,Sweet Sweetback's Baadasssss Song
Cali Timmins,1,Spacehunter: Adventures in the Forbidden Zone
Rita Gomez,1,Boulevard Nights
Alida Ihle,1,Bob & Carol & Ted & Alice
Howard Culver,1,The Swarm
Daniel Lewk,1,The China Syndrome
Joe Yore,1,Funny Girl
Annette Katafiasz,1,Up the Academy
John Downing,1,Funny Girl
Bruce Goldstein,1,The Best of Times
Jim Seals,1,Sgt. Pepper's Lonely Hearts Club Band
Jeff Siggins,1,Summertree
Harry Lewis,1,Pendulum
Adrian Gurvitz,1,Sgt. Pepper's Lonely Hearts Club Band
Merrill M. Mazuer,1,Wrong Is Right
Teresa Ravid,1,Funny Girl
Wayne Storm,1,Time After Time
Carel Struycken,1,Sgt. Pepper's Lonely Hearts Club Band
Shari White,1,Funny Girl
Nanci L. Hammond,1,Thank God It's Friday
Louis Zorich,1,Up the Academy
Dominic Chianese,1,All the President's Men
Glenn Robards,1,St. Ives
Joe Bratcher,1,Modern Romance
Hrant Alianak,1,Spacehunter: Adventures in the Forbidden Zone
Alfredo Michelson,1,Firefox
Paul McGrath,1,Pendulum
Med Flory,1,The Gumball Rally
Bill McIntosh,1,Blazing Saddles
Angelo Bertolini,1,Wrong Is Right
Chip Frye,1,The Frisco Kid
Danny 'Big Black' Rey,1,Blazing Saddles
Ed Lauter,1,The New Centurions
Barbara Bel Geddes,1,Summertree
Richard Karron,1,History of the World: Part I
John Yates,1,Firefox
Raephael Hendricks,1,"Hook, Line and Sinker"
Gordon Hurst,1,Nickelodeon
Max Showalter,1,Sgt. Pepper's Lonely Hearts Club Band
Bill Kelly,1,Bob & Carol & Ted & Alice
Charlene Jones,1,Butterflies Are Free
Marsia Masset,1,Blume in Love
Peter Chin,1,The Wrecking Crew
Doug Steckler,1,Americathon
Bruce Rhodewalt,1,Marooned
Pam Wren,1,Mortuary
Marshall Ho'o,1,Bob & Carol & Ted & Alice
Robert Padilla,1,The Frisco Kid
Don Hayden,1,The Stunt Man
Michael Elias,1,The Frisco Kid
Steve Gadler,1,Bobby Deerfield
George Jacobs,1,Tilt
Harvey Parry,1,Blazing Saddles
Alan Gibbs,1,Nickelodeon
'Iron Jaws' Wilson,1,The Best of Times
Bettina Brenna,1,Funny Girl
Christine Varnai,1,Willie & Phil
Seth Affoumado,1,Willie & Phil
Sheri Ann Hoffhines,1,Up the Academy
Elaine Partnow,1,Nickelodeon
Steve Shargo,1,The Best of Times
Jacqueline Mille,1,Model Shop
Megyn Shott,1,Up the Academy
Tom Brennan,1,Willie & Phil
John Hazelwood,1,From Noon Till Three
Frank Chartier,1,Scarecrow
Jerry Hall,1,Willie & Phil
Ron Leibman,1,Up the Academy
Sophia Bibbs,1,Americathon
Philip Larson,1,The Pursuit of Happiness
Jeff Severson,1,The Best of Times
Jerry Velasco,1,Boulevard Nights
Monique Lejeune,1,Bobby Deerfield
Amy Lawrence,1,Tootsie
Andre Valardy,1,Bobby Deerfield
Fletcher Bryant,1,Funny Girl
Sadie Truitt,1,In Cold Blood
Maurice Kowalewski,1,Hard Times
Hansford Rowe,1,Three Days of the Condor
Nicholas Pryor,1,The Gumball Rally
Linda Cooper,1,Stand Up and Be Counted
Rachel Roberts,1,Doctors' Wives
David Montresor,1,The Wrecking Crew
Red McIlvaine,1,The Electric Horseman
Felice Orlandi,1,Hard Times
Gitta Schmidt,1,Cabaret
Gene LeBell,1,Americathon
Jennifer Rose,1,Three Days of the Condor
Rita Abrams,1,Nickelodeon
Warren Beatty,1,$
Jeffrey Wheat,1,Wrong Is Right
Joan Kleven,1,Hard Times
Anthony Gordon,1,Time After Time
Joe Spinell,1,"Next Stop, Greenwich Village"
Tom Anfinsen,1,Blazing Saddles
Jane Jenkins,1,Blume in Love
Darrell Armstrong,1,$
Charles Hutchins,1,Wrong Is Right
Kitty Muldoon,1,Willie & Phil
Kathy Suergiu,1,Absence of Malice
Larry Guardino,1,Firefox
Jeff MacKay,1,All the President's Men
Mary Arden,1,Doctors' Wives
Vern Porter,1,Stand Up and Be Counted
Mildred Shay,1,Model Shop
Mickey Jones,1,Wrong Is Right
Kitty Winn,1,Exorcist II: The Heretic
Ernestine Wade,1,Bernardine
Sugar Ray Robinson,1,The Love Machine
Susan Signorelli,1,The Best of Times
Susan Blakely,1,Report to the Commissioner
Mary Ure,1,A Reflection of Fear
Sally Winn,1,Funny Girl
Rashel Novikoff,1,"Next Stop, Greenwich Village"
Gertrude Flynn,1,Funny Girl
Nigel Green,1,The Wrecking Crew
Irwin Marcus,1,All the President's Men
Melinda Dillon,1,Absence of Malice
Don Worsham,1,Wrong Is Right
Pierre Franckh,1,Cabaret
George Harrison,1,Sgt. Pepper's Lonely Hearts Club Band
Tom Elios,1,An Unmarried Woman
Glenn Dixon,1,Doctors' Wives
Richard E. Kalk,1,The New Centurions
Rubin Levine,1,"Next Stop, Greenwich Village"
Victor Toyota,1,Modern Romance
Dann E. Hadzick,1,Funny Girl
Sandra Gray,1,Sgt. Pepper's Lonely Hearts Club Band
James Lee Barrett,1,Fools' Parade
George C. Scott,1,The New Centurions
Ken Chapin,1,An Unmarried Woman
Mark Jenkins,1,Doctors' Wives
Anthony Franciosa,1,The Drowning Pool
J.W. Bear Martin,1,Thank God It's Friday
Naomi Stevens,1,Hard Times
Pat McCaffrie,1,Funny Girl
Yolanda Mayer,1,Harry and Walter Go to New York
Joe Warfield,1,Nickelodeon
Stu Klitsner,1,Time After Time
Alisha Fontaine,1,Shamus
Maurice Kelly,1,"Hook, Line and Sinker"
Violet Manes,1,Mortuary
Lavina Caparella,1,Bernardine
Royce Milne,1,The Love Machine
Paul Nicholas,1,Sgt. Pepper's Lonely Hearts Club Band
Konstantin Zlatev,1,Firefox
Frankie Van,1,Blazing Saddles
Frank Latimore,1,All the President's Men
Melody Thomas Scott,1,The Shootist
Fat Thomas,1,Shamus
Jill Stone,1,St. Ives
Gabriel Curtiz,1,The Frisco Kid
Nina Wayne,1,The Comic
Mike Spero,1,Firefox
Gerald S. O'Loughlin,1,In Cold Blood
Van Doude,1,Bobby Deerfield
Rita Conde,1,Time After Time
Burt Mustin,1,Mame
Marvin Smith,1,All the President's Men
Dort Clark,1,Fools' Parade
Angela Pabisch,1,Wrong Is Right
Yvonne Dany,1,Bobby Deerfield
Harry Guardino,1,St. Ives
Marcel De la Brosse,1,Funny Girl
Tony Plana,1,The Best of Times
Murray Hamilton,1,The Drowning Pool
Val Benedict,1,Bernardine
Alfred Dennis,1,The Shootist
R.G. Armstrong,1,The Best of Times
Luis Amado Perez,1,Boulevard Nights
Walter Dove,1,Fools' Parade
Peter Morrison Jacobs,1,Cactus Flower
Susan Edelman,1,Tilt
Aerosmith,1,Sgt. Pepper's Lonely Hearts Club Band
Rick O'Donnell,1,All the President's Men
Greg Kaye,1,Mortuary
Andy Paley,1,Sgt. Pepper's Lonely Hearts Club Band
Jonathan Paley,1,Sgt. Pepper's Lonely Hearts Club Band
Leo Gordon,1,The Shootist
Richard Jury,1,Stand Up and Be Counted
Kathy Collins,1,History of the World: Part I
Ray Middleton,1,1776
Zelda Rubinstein,1,Americathon
Maurice Baquet,1,Bobby Deerfield
Walter N. Lowery,1,Willie & Phil
Burl Ives,1,Hugo the Hippo
Bob Herron,1,$
Pinocchio Roy Wilson,1,Blazing Saddles
Norman Fields,1,Sweet Sweetback's Baadasssss Song
Elizabeth Sommers,1,Harry and Walter Go to New York
Erik Estrada,1,The New Centurions
Paul J. Kleeper,1,The Thief Who Came to Dinner
Robert S. Woods,1,The China Syndrome
James Hall,1,The China Syndrome
Ted Jordan,1,The Wrecking Crew
Bill Littleton,1,I Walk the Line
Walter Robles,1,The Stunt Man
Robert Dominick Jones,1,Shamus
Chick Vennera,1,Thank God It's Friday
Joely Adams,1,Exorcist II: The Heretic
Richard Knoll,1,The Electric Horseman
Clifford Einstein,1,Modern Romance
James G. Robertson,1,Up the Academy
Marilyn Chambers,1,The Owl and the Pussycat
Pat Nixon,1,All the President's Men
Pat McCormick,1,History of the World: Part I
David Janssen,1,Marooned
Mick Ronson,1,Renaldo and Clara
Richard Farnsworth,1,Blazing Saddles
Richard S. Baughn,1,Funny Girl
Olivia Hussey,1,Lost Horizon
Patti D'Arbanville,1,Time After Time
Johnny Magnus,1,The Electric Horseman
Ted Eccles,1,In Cold Blood
Dr. John,1,Sgt. Pepper's Lonely Hearts Club Band
Robert Palmer,1,Sgt. Pepper's Lonely Hearts Club Band
Francoise Blanc,1,$
Darlene Joy Dirkquist,1,Americathon
Jerry James,1,The Thief Who Came to Dinner
Ibbits Warriner,1,Tootsie
William Kerwin,1,Absence of Malice
Ben Sebastian,1,Flash and the Firecat
Paul Delucca,1,Lost Horizon
Robert W. Hitchcock,1,The Thief Who Came to Dinner
Carroll O'Connor,1,Doctors' Wives
June Dixon,1,Scarecrow
John Hackett,1,Harry and Walter Go to New York
Bill McKeever,1,The Love Machine
Larry French,1,From Noon Till Three
Molly Ringwald,1,Spacehunter: Adventures in the Forbidden Zone
Adam Roarke,1,The Stunt Man
Helena Andreyko,1,Sgt. Pepper's Lonely Hearts Club Band
Wally Taylor,1,The Gumball Rally
Joni Watkins,1,Sweet Sweetback's Baadasssss Song
Ron Menchine,1,All the President's Men
Chico Martinez,1,An Unmarried Woman
Lee Meredith,1,Funny Girl
Ivan Markota,1,Bob & Carol & Ted & Alice
Timothy Hawkins,1,Absence of Malice
Hal Needham,1,Blazing Saddles
Vincent Milana,1,Nickelodeon
Matthew Saks,1,Cactus Flower
Gregg Berger,1,The Stunt Man
Ava Cadell,1,History of the World: Part I
Julie Condra,1,Wrong Is Right
Franklin D. Roosevelt,1,Time After Time
Virginia Kaiser,1,Capricorn One
Scott Manners,1,Sgt. Pepper's Lonely Hearts Club Band
Cathy Cheryl Davis,1,The Best of Times
Ines Pedroza,1,"Hook, Line and Sinker"
Richard Weisman,1,Sgt. Pepper's Lonely Hearts Club Band
Laurie V. Logan,1,Absence of Malice
Eda Reiss Merin,1,The Frisco Kid
G.D. Spradlin,1,Wrong Is Right
Suzanne Reynolds,1,Wrong Is Right
Tatum O'Neal,1,Nickelodeon
Carmel Lougene,1,Harry and Walter Go to New York
J.C. Evans,1,I Walk the Line
Newell Alexander,1,Flash and the Firecat
Robert Blake,1,In Cold Blood
Murray Schisgal,1,Tootsie
Frank Millen,1,Cisco Pike
Chita Rivera,1,Sgt. Pepper's Lonely Hearts Club Band
Sandahl Bergman,1,Mame
Michael Currie,1,Firefox
Robert Townsend,1,Willie & Phil
Steve Tannen,1,Capricorn One
Elmer Bernstein,1,From Noon Till Three
Marian McCargo,1,Doctors' Wives
Frank Hotchkiss,1,Cisco Pike
Susan Williams,1,Funny Girl
Alberto Monte,1,"Hook, Line and Sinker"
Anita Pointer,1,Sgt. Pepper's Lonely Hearts Club Band
Barry Gibb,1,Sgt. Pepper's Lonely Hearts Club Band
Stargard,1,Sgt. Pepper's Lonely Hearts Club Band
Joyce Van Patten,1,Mame
Lee Gordon Moore,1,Nickelodeon
Alan Beckwith,1,The China Syndrome
Tony King,1,Report to the Commissioner
Michael B. Miller,1,Three Days of the Condor
Linda Marsh,1,Freebie and the Bean
Rob Berger,1,Tilt
Joanne Woodward,1,The Drowning Pool
Noel Drayton,1,The Wrecking Crew
Blythe Danner,1,1776
Sherry Moore,1,Harry and Walter Go to New York
Eric Gordon,1,Mame
Stanley Coles,1,Sgt. Pepper's Lonely Hearts Club Band
Peter Frampton,1,Sgt. Pepper's Lonely Hearts Club Band
Jane Hallaren,1,Modern Romance
Billy Walker,1,Fat City
Joseph G. Medalis,1,Nickelodeon
Saverio LoMedico,1,Bob & Carol & Ted & Alice
Stanley Bennett Clay,1,All the President's Men
Sonja Dunson,1,Sweet Sweetback's Baadasssss Song
Connie Sawyer,1,Bob & Carol & Ted & Alice
Inge Jaeger,1,Cabaret
Ronald J. May,1,Americathon
George Dunn,1,Stand Up and Be Counted
Ellen Janes,1,Harry and Walter Go to New York
Ellen Foley,1,Tootsie
Roscoe Lee Browne,1,Cisco Pike
John C. Ryberg,1,Up the Academy
Ronald Lacey,1,Firefox
Louise Quick,1,Cabaret
George Dockstader,1,Blazing Saddles
Margaret A. Morris,1,I Walk the Line
Jerry Walter,1,Freebie and the Bean
Cynthia Herbst,1,All the President's Men
Don Megowan,1,Blazing Saddles
Gary Van Auken,1,Absence of Malice
Leo Yates,1,I Walk the Line
Frank Fabio,1,Americathon
Charlie Peterson,1,Funny Girl
Barbara Dickson,1,Sgt. Pepper's Lonely Hearts Club Band
Paul McCartney,1,Sgt. Pepper's Lonely Hearts Club Band
Mickey Knox,1,Bobby Deerfield
Alex Romero,1,The Frisco Kid
Norma Jean Kron,1,Funny Girl
Ed Parker,1,The Wrecking Crew
Harry Fielder,1,History of the World: Part I
Art Musto,1,Americathon
John Robert Garrett,1,Sgt. Pepper's Lonely Hearts Club Band
Kelly Ann Nakano,1,Modern Romance
The Commodores,1,Thank God It's Friday
Jack Kruschen,1,Freebie and the Bean
Lulu Washington,1,Sgt. Pepper's Lonely Hearts Club Band
Howard Da Silva,1,1776
Jacqueline Carlin,1,Thank God It's Friday
Stefan Gierasch,1,The New Centurions
David Paymer,1,The In-Laws
Teck Murdock,1,Tilt
John P. Ryan,1,Shamus
Andy Romano,1,"Hook, Line and Sinker"
Sylvie Strause,1,The Electric Horseman
Sixto Rodriguez,1,Fat City
Jack Costanzo,1,Bernardine
Mike Lane,1,The New Centurions
Jackie Mason,1,History of the World: Part I
Paul Dwyer,1,Three Days of the Condor
Laurence Covington,1,All the President's Men
Marneen Fields,1,The Swarm
Karen Montgomery,1,Willie & Phil
Warren Burger,1,All the President's Men
Sharon Tate,1,The Wrecking Crew
Monty Jordan,1,Capricorn One
Willie Davis,1,The Love Machine
Erzsebet Kutvolgyi,1,Hugo the Hippo
Rudolf Waldemar Brem,1,Firefox
Larry Dunn,1,The Stunt Man
Jody Wilson,1,Absence of Malice
Jonathan Moore,1,1776
Theresa Ann Dent,1,The Electric Horseman
John Allen,1,Sweet Sweetback's Baadasssss Song
Sloane Shelton,1,All the President's Men
Charles Boyer,1,Lost Horizon
Colin Hamilton,1,Harry and Walter Go to New York
Roy Poole,1,1776
Donna Perich,1,An Unmarried Woman
Judyann Elder,1,Blume in Love
Olesley Cole,1,Americathon
Terri Lynn Wood,1,Sgt. Pepper's Lonely Hearts Club Band
Ned Wertimer,1,Mame
Dena Dietrich,1,History of the World: Part I
Linda Vaughn,1,The Gumball Rally
Danny Sands,1,Blazing Saddles
Paul Jabara,1,Thank God It's Friday
Mario Arteaga,1,Bite the Bullet
Hunter von Leer,1,History of the World: Part I
Jack Smith Jr.,1,The China Syndrome
Eric Voge,1,Sgt. Pepper's Lonely Hearts Club Band
Yvonne Schubert,1,Funny Girl
Mike Bast,1,Freebie and the Bean
William H. O'Brien,1,The Comic
Lee Wolfberg,1,Harry and Walter Go to New York
Chuck Dawson,1,The Shootist
Daniel Keyes,1,1776
Chris Capen,1,The Swarm
Johnny Weissmuller,1,The Comic
Sean Meany,1,Bernardine
Mary Donnet,1,Tootsie
Peter Orlovsky,1,Renaldo and Clara
Wally Rose,1,Blazing Saddles
Mary McFerren,1,Boulevard Nights
Cynthia Frost,1,Report to the Commissioner
Linda Thomases,1,Renaldo and Clara
Franco Ressel,1,Bobby Deerfield
Nancy Wible,1,Hugo the Hippo
Lynda Day George,1,Mortuary
Istvan Bujtor,1,Hugo the Hippo
Peter Allen,1,Sgt. Pepper's Lonely Hearts Club Band
Pat Armitage,1,"Hook, Line and Sinker"
Bobbi Jordan,1,Mame
Norman Palmer,1,St. Ives
Anny Duperey,1,Bobby Deerfield
Pamela Saunders,1,"Happy Birthday, Wanda June"
Richard Carl,1,Fools' Parade
Robert Ryan,1,The Love Machine
Chuck Hicks,1,Hard Times
Patti Cohane,1,Tootsie
Harris Yulin,1,St. Ives
Joe Rizkallah,1,Americathon
Elvis Costello,1,Americathon
Amelia Parker,1,The Thief Who Came to Dinner
Jerry Dunphy,1,The Love Machine
Eiji Okada,1,The Yakuza
Allyn Ann McLerie,1,All the President's Men
Byron Webster,1,Time After Time
Bob Williams,1,"Hook, Line and Sinker"
'Dirty Dan' McBride,1,Sgt. Pepper's Lonely Hearts Club Band
Gary Carlos Cervantes,1,Boulevard Nights
Ralph Gambina,1,The Thief Who Came to Dinner
Richard Reicheg,1,Americathon
Tina Menard,1,"Hook, Line and Sinker"
Martin Ashe,1,Funny Girl
Rob Reiner,1,Summertree
Del Moore,1,"Hook, Line and Sinker"
Fred Stromsoe,1,The Wrecking Crew
Paul Keith,1,Funny Girl
Maurice Gibb,1,Sgt. Pepper's Lonely Hearts Club Band
Deborah Dawes,1,History of the World: Part I
Wilfred D. Langley,1,The Love Machine
Maye Henderson,1,Brother John
Michael Lorenz,1,The Love Machine
George DiCenzo,1,The Frisco Kid
Anita Morales,1,Mortuary
Ronee Blakley,1,Renaldo and Clara
David Ford,1,1776
Harry Holcombe,1,Getting Straight
Julie Bovasso,1,Willie & Phil
Matthew Arkin,1,An Unmarried Woman
Sean Collins,1,Three Days of the Condor
Tony Cacciotti,1,Thank God It's Friday
James G. Cureman,1,Scarecrow
John Brent,1,Bob & Carol & Ted & Alice
J.E. Hutcheson,1,The Thief Who Came to Dinner
Gordon Ross,1,The Stunt Man
Barbara Dana,1,The In-Laws
Bruce Johnston,1,Sgt. Pepper's Lonely Hearts Club Band
Sarah Dash,1,Sgt. Pepper's Lonely Hearts Club Band
John Grillo,1,Firefox
Anne Francine,1,Stand Up and Be Counted
William O'Connell,1,"Hook, Line and Sinker"
Monica Stender,1,$
Olivier Pierre,1,Firefox
Bella Emberg,1,History of the World: Part I
Marshall Jay Kaplan,1,The Gumball Rally
Marvin Walters,1,Freebie and the Bean
Dana Plato,1,Exorcist II: The Heretic
Henry Corden,1,"Hook, Line and Sinker"
Helen Reddy,1,Sgt. Pepper's Lonely Hearts Club Band
Annazette Chase,1,Blume in Love
John Ghavan,1,History of the World: Part I
Judith Garwood,1,The In-Laws
Burt Richards,1,Shamus
John Gallaudet,1,In Cold Blood
Lee Bergere,1,Bob & Carol & Ted & Alice
Joe Kapp,1,The Frisco Kid
Ed Pennybacker,1,Wrong Is Right
Tommy Lasorda,1,Americathon
Charles Rule,1,1776
John Morton,1,The Gumball Rally
William Atherton,1,The New Centurions
Sylvia Stone,1,Cactus Flower
Jack Starrett,1,Blazing Saddles
Carmen Fanzone,1,Americathon
Dennis Tinerino,1,Americathon
David Cadiente,1,Blazing Saddles
John Hurt,1,History of the World: Part I
Tim Halpin,1,Tilt
Jerado Carmona,1,Boulevard Nights
Andrea True,1,40 Carats
Kimberly Polk,1,Mortuary
Ray Chabeau,1,Blazing Saddles
Jon Cedar,1,Capricorn One
Alfred DeSio,1,Blazing Saddles
Wayne Montanio,1,The Best of Times
Sean Barry-Weske,1,History of the World: Part I
Ernest Vishneske,1,Up the Academy
Grace Carney,1,The Owl and the Pussycat
Debralee Scott,1,Butterflies Are Free
Jeana Keough,1,History of the World: Part I
Gregory V. Karliss,1,Thank God It's Friday
Mel Howard,1,Renaldo and Clara
Don Furneaux,1,Cactus Flower
Hugh Warden,1,Modern Romance
Richard Bay,1,Brother John
Tom Lillard,1,The Frisco Kid
Jesse Emmett,1,Hugo the Hippo
Edward R. Murrow,1,Time After Time
Roberta Sweed,1,"Hook, Line and Sinker"
Ben Davidson,1,Harry and Walter Go to New York
Del Rager,1,All the President's Men
Michael Durrell,1,Thank God It's Friday
John Alderson,1,Blazing Saddles
Lewis Arquette,1,The China Syndrome
Chris Hyams,1,Capricorn One
Nora Denney,1,I Walk the Line
Leo Fuchs,1,The Frisco Kid
George LaFave,1,Funny Girl
Gordon Anderson,1,A Reflection of Fear
Beulah Garrick,1,The Pursuit of Happiness
Don Sides,1,The Gumball Rally
Patricia A. Wasson,1,Scarecrow
Dan Leegant,1,Time After Time
Celeste Yarnall,1,Bob & Carol & Ted & Alice
Rosa Aragon,1,Sgt. Pepper's Lonely Hearts Club Band
Darryl B. Smith,1,The Best of Times
Jack Oliver,1,The Gumball Rally
Robert Ridgely,1,Blazing Saddles
Dorothy Stratten,1,Americathon
Peggy Moyer,1,The Best of Times
Edward Grover,1,Report to the Commissioner
Garrison Phillips,1,Three Days of the Condor
Christopher Mankiewicz,1,The Best of Times
Molly Basler,1,History of the World: Part I
Lee Allen,1,Funny Girl
Patricia McPherson,1,The Stunt Man
Al Cingolani,1,Scarecrow
Hubert H. Humphrey,1,"Hook, Line and Sinker"
Patrick Rowe,1,Spacehunter: Adventures in the Forbidden Zone
Dennis Barker,1,The China Syndrome
Walter Abel,1,Bernardine
Warwick Sims,1,Firefox
Herb Edelman,1,The Yakuza
Rick Lamson,1,Cactus Flower
Anne Shropshire,1,Tootsie
Richard Ward,1,Brother John
Abel Franco,1,Blazing Saddles
Sharyn Wynters,1,"Hook, Line and Sinker"
Robyn Hilton,1,Blazing Saddles
Cynthia Zigeti,1,Americathon
Alberto Morin,1,"Hook, Line and Sinker"
Fiseha Dimetros,1,Exorcist II: The Heretic
June Denning,1,Scarecrow
Bernie Passeltiner,1,Tootsie
Gabor Berkes,1,Hugo the Hippo
Frank Tallman,1,The Wrecking Crew
Marshall Anker,1,Shamus
Joshua Shelley,1,All the President's Men
A.J. Bakunas,1,The Stunt Man
Stephen Powers,1,The Swarm
Eileen Heckart,1,Butterflies Are Free
Gavin Reed,1,Tootsie
Carol Kane,1,Harry and Walter Go to New York
Christina Kokubo,1,The Yakuza
Viki Vigen,1,The Comic
Faye Dunaway,1,Three Days of the Condor
Kirsten Lahman,1,$
Gene Columbus,1,Funny Girl
Hamilton Camp,1,Nickelodeon
Edward Walsh,1,Hard Times
Mark Holtzman,1,All the President's Men
Ronnie Philips,1,Hard Times
Lelan Smith,1,All the President's Men
Lou David,1,The Gumball Rally
Jane Brechenridge,1,The Love Machine
Helen Boll,1,Tilt
Gene Garvin,1,Modern Romance
Lloyd Haynes,1,The Mad Room
Darcel Wynne,1,Mame
Deborah Fishman,1,Sgt. Pepper's Lonely Hearts Club Band
Belle Mitchell,1,Funny Girl
Tom Demenkoff,1,Sgt. Pepper's Lonely Hearts Club Band
Whitney Chase,1,The Wrecking Crew
