"23770","Dennis Fimple"
"23771","June Fairchild"
"23772","Richard Stahl"
"23773","Anne Baxter"
"23774","Strother Martin"
"23775","William Windom"
"23776","Katherine Cannon"
"23777","David Huddleston"
"23778","Dort Clark"
"23779","James Lee Barrett"
"23780","Kitty Jefferson Doepken"
"23781","Dwight McConnell"
"23782","Richard Carl"
"23783","Arthur Cain"
"23784","Paul Merriman"
"23785","Walter Dove"
"23786","George Metro"
"23787","Suzann Stoehr"
"23788","John Edwards"
"23789","Michael Moriarty"
"23790","Yaphet Kotto"
"23791","Susan Blakely"
"23792","Hector Elizondo"
"23793","Tony King"
"23794","Michael McGuire"
"23795","Edward Grover"
"23796","William Devane"
"23797","Stephen Elliott"
"23798","Richard Gere"
"23799","Vic Tayback"
"23800","Albert Seedman"
"23801","Noelle North"
"23802","Bebe Drake"
"23803","Sonny Grosso"
"23804","Lee Delano"
"23805","Allen Arkus"
"23806","Cynthia Frost"
"23807","Robert Blake"
"23808","Scott Wilson"
"23809","Gerald S. O'Loughlin"
"23810","Jeff Corey"
"23811","John Gallaudet"
"23812","James Flavin"
"23813","Ruth Storey"
"23814","Brenda Currin"
"23815","Paul Hough"
"23816","Sheldon Allman"
"23817","Sammy Thurman"
"23818","Raymond Hatton"
"23819","Sadie Truitt"
"23820","Myrtle Clare"
"23821","Ted Eccles"
"23822","Al Christy"
"23823","Don Sollars"
"23824","Harriet Levitt"
"23825","Rhonda Fultz"
"23826","Paul Carr"
"23827","John Collins"
"23828","Pamela Crosley"
"23829","Nick Dimitri"
"23830","John C. Flinn III"
"23831","Paul Frees"
"23832","Roosevelt Grier"
"23833","Bobby Johnson"
"23834","Richard Kelton"
"23835","James Lantz"
"23836","Stan Levitt"
"23837","Gerry Okuneff"
"23838","Bowman Upchurch"
"23839","Guy Way"
"23840","Darlene Williams"
"23841","Odd Williams"
"23842","William Hurt"
"23843","Blair Brown"
"23844","Charles Haid"
"23845","Thaao Penghlis"
"23846","Miguel Godreau"
"23847","Peter Brandon"
"23848","Charles White-Eagle"
"23849","Drew Barrymore"
"23850","Megan Jeffers"
"23851","Jack Murdock"
"23852","Francis X. McCarthy"
"23853","Deborah Baltzell"
"23854","Evan Richards"
"23855","John Walter Davis"
"23856","Cynthia Burr"
"23857","Susan Bredhoff"
"23858","John Larroquette"
"23859","Ora Rubinstein"
"23860","Paul Larsson"
"23861","Eric Forst"
"23862","Adriana Shaw"
"23863","Olivia Michelle"
"23864","Bob Dylan"
"23865","Sara Dylan"
"23866","Joan Baez"
"23867","Ronnie Hawkins"
"23868","Jack Elliott"
"23869","Bob Neuwirth"
"23870","Allen Ginsberg"
"23871","Mel Howard"
"23872","David Mansfield"
"23873","Jack Baran"
"23874","Rubin 'Hurricane' Carter"
"23875","Anne Waldman"
"23876","T Bone Burnett"
"23877","Larry 'Ratso' Sloman"
"23878","Ronee Blakley"
"23879","David Blue"
"23880","Roberta Flack"
"23881","Arlo Guthrie"
"23882","Roger McGuinn"
"23883","Denise Mercedes"
"23884","Joni Mitchell"
"23885","Scarlet Rivera"
"23886","Luther Rix"
"23887","Mick Ronson"
"23888","Sam Shepard"
"23889","J. Steven Soles"
"23890","Rob Stoner"
"23891","Linda Thomases"
"23892","Ruth Tyrangel"
"23893","Howie Wyeth"
"23894","Peter Orlovsky"
"23895","Marthe Keller"
"23896","Anny Duperey"
"23897","Van Doude"
"23898","Gerard Hernandez"
"23899","Stephan Meldegg"
"23900","Norm Nielsen"
"23901","Romolo Valli"
"23902","Jaime Sanchez"
"23903","Mickey Knox"
"23904","Dorothy James"
"23905","Guido Alberti"
"23906","Monique Lejeune"
"23907","Steve Gadler"
"23908","Aurora Maris"
"23909","Maurice Vallier"
"23910","Antonino Faa di Bruno"
"23911","Andre Valardy"
"23912","Feodor Atkine"
"23913","Patrick Floersheim"
"23914","Al Silvani"
"23915","Isabelle de Blonay"
"23916","Franco Ressel"
"23917","Dominique Briand"
"23918","Maurice Baquet"
"23919","Yvonne Dany"
"23920","John Phillip Law"
"23921","Robert Ryan"
"23922","Jackie Cooper"
"23923","David Hemmings"
"23924","Jodi Wexler"
"23925","William Roerick"
"23926","Shecky Greene"
"23927","Clinton Greyn"
"23928","Sharon Farrell"
"23929","Greg Mullavey"
"23930","Gene Baylos"
"23931","Ben Lessy"
"23932","Edith Atwater"
"23933","Elizabeth St. Clair"
"23934","Mary Collinson"
"23935","Madeleine Collinson"
"23936","Jerry Dunphy"
"23937","Michael Jackson"
"23938","Ted Meyers"
"23939","Jane Axell"
"23940","Lloyd Battista"
"23941","Evelyn Beebe"
"23942","Tommy Bond"
"23943","Robert A. Bowen"
"23944","Jane Brechenridge"
"23945","Lee Brubaker"
"23946","Fleurette Carter"
"23947","Leigh Christian"
"23948","Cheryl Christiansen"
"23949","Willie Davis"
"23950","Lincoln Demyan"
"23951","Anitra Ford"
"23952","Lance Fuller"
"23953","Annabelle Garth"
"23954","Beverly Gill"
"23955","Marianne Gordon"
"23956","Walter Haddock"
"23957","Melonie Haller"
"23958","Stan Harris"
"23959","Gayle Hunnicutt"
"23960","Jake Jacobs"
"23961","Dick Jacobsen"
"23962","Pat Kehoe"
"23963","Barry Kirstein"
"23964","George A. Lamprey"
"23965","Wilfred D. Langley"
"23966","Liv Lindeland"
"23967","Michael Lorenz"
"23968","Ann Lynn"
"23969","Ralph Manza"
"23970","Larry McCormick"
"23971","Peter McGuire"
"23972","Bill McKeever"
"23973","Bruno Meglio"
"23974","Christopher Michaels"
"23975","Royce Milne"
"23976","Emilie Mitchell"
"23977","Paula Mitchell"
"23978","Linda Morand"
"23979","Robert Patten"
"23980","Marco Peterson"
"23981","Monica Peterson"
"23982","Don Rickles"
"23983","Sugar Ray Robinson"
"23984","Jacqueline Susann"
"23985","Jack Tesler"
"23986","Len Uslaner"
"23987","Betty Van Valkenburgh"
"23988","Ike Williams"
"23989","Barry Woodruff"
"23990","Omar Sharif"
"23991","Kay Medford"
"23992","Walter Pidgeon"
"23993","Lee Allen"
"23994","Mae Questel"
"23995","Gerald Mohr"
"23996","Frank Faylen"
"23997","Mittie Lawrence"
"23998","Gertrude Flynn"
"23999","Penny Santon"
"24000","John Harmon"
"24001","Thordis Brandt"
"24002","Bettina Brenna"
"24003","Virginia Ann Ford"
"24004","Alena Johnston"
"24005","Karen Lee"
"24006","Inga Neilsen"
"24007","Sharon Vaughn"
"24008","Lillian Adams"
"24009","Peter Adams"
"24010","Charles Akins"
"24011","Kristin Andersen"
"24012","Martin Ashe"
"24013","Al Avalon"
"24014","Chela Bacigalupo"
"24015","Frank Baron"
"24016","Rudy Battaglia"
"24017","Richard S. Baughn"
"24018","William 'Billy' Benedict"
"24019","Donald Bradburn"
"24020","Blanche Bronte"
"24021","Phyllis Brown"
"24022","Buddy Bryant"
"24023","Fletcher Bryant"
"24024","Irving Burns"
"24025","Gene Callahan"
"24026","Kyra Carleton"
"24027","Nancee Charles"
"24028","Robert Christian"
"24029","Roy Clark"
"24030","Sterling Clark"
"24031","Ruth Clifford"
"24032","Beverly Cole"
"24033","Jerome Collamore"
"24034","Gene Columbus"
"24035","Daniel Cook"
"24036","Cis Corman"
"24037","Tom Cound"
"24038","Chris Cranston"
"24039","Leon Daniels"
"24040","Diane Davis"
"24041","Gayle Davis"
"24042","Hal K. Dawson"
"24043","Lavina Dawson"
"24044","Marcel De la Brosse"
"24045","Margarita de Saa White"
"24046","Pepe J. DeChiazza"
"24047","Jack Del Rio"
"24048","John Dennis"
"24049","Joanna DiGiovanna"
"24050","Joseph Dolphin"
"24051","Pat Doty"
"24052","John Downing"
"24053","Barrie Duffus"
"24054","Kevin Edwards"
"24055","Edith Emelyne"
"24056","Lynn Fields"
"24057","John Frayer"
"24058","Lloyd Gough"
"24059","Janet Hadland"
"24060","Dann E. Hadzick"
"24061","Viola Harris"
"24062","John Hawke"
"24063","Howard Henderson"
"24064","Hildegard"
"24065","Barbara Houston"
"24066","Linda Howe"
"24067","Craig Huxley"
"24068","Jeri Jamerson"
"24069","Rini Jarmon"
"24070","Howard Jeffrey"
"24071","Elaine Joyce"
"24072","Jack Kassabian"
"24073","Adam Kaufman"
"24074","Paul Keith"
"24075","Sherwood Keith"
"24076","Ingeborg Kjeldsen"
"24077","Norma Jean Kron"
"24078","George LaFave"
"24079","Sherry Lansing"
"24080","Abe Lax"
"24081","Frances Weintraub Lax"
"24082","Pam Leho"
"24083","Robert Locke Lorraine"
"24084","Arlyn E. Loynd"
"24085","Freeman Lusk"
"24086","Lester Mack"
"24087","Sonya Mahler"
"24088","Michael Mark"
"24089","Katherine Marking"
"24090","Kathy Martin"
"24091","Mark Maskin"
"24092","Sally Mason"
"24093","Diane Mayer"
"24094","Pat McCaffrie"
"24095","Max Mellinger"
"24096","Lee Meredith"
"24097","Belle Mitchell"
"24098","Richard Monahan"
"24099","Barbara Monte"
"24100","Shelley Morrison"
"24101","Tom Noel"
"24102","Charlie Peterson"
"24103","Ron Poindexter"
"24104","Tommy Rall"
"24105","Paul Randall"
"24106","Teresa Ravid"
"24107","Tony Regan"
"24108","Hanne-Marie Reiner"
"24109","Clark Ross"
"24110","Francoise Ruggieri"
"24111","Jack Bowen Saunders"
"24112","Yvonne Schubert"
"24113","Darryl Seamen"
"24114","Jet Sharon"
"24115","Johnny Silver"
"24116","Harry Stanton"
"24117","Geoffrey Steele"
"24118","Nancy Stone"
"24119","Frank Sully"
"24120","Earl Sydnor"
"24121","Judy Taylor"
"24122","Arthur Tell"
"24123","Rita Thiel"
"24124","Bob Thompson"
"24125","Victoria Thompson"
"24126","Arthur Tovey"
"24127","Pat Tribble"
"24128","Terri Tucker"
"24129","Kaye Turner"
"24130","Caprice Walker"
"24131","John Warburton"
"24132","Carol Warner"
"24133","Joni Webster"
"24134","Sandra Wells"
"24135","Marjorie White"
"24136","Shari White"
"24137","Caroline Williams"
"24138","Christine Williams"
"24139","Susan Williams"
"24140","Sally Winn"
"24141","Nancy Woods"
"24142","Charles Woolf"
"24143","Beverly Yates"
"24144","Joe Yore"
"24145","Enid Yousen"
"24146","Michael Ontkean"
"24147","Margot Kidder"
"24148","Ray Sharkey"
"24149","Jan Miner"
"24150","Tom Brennan"
"24151","Julie Bovasso"
"24152","Kathleen Maguire"
"24153","Kaki Hunter"
"24154","Kristine DeBell"
"24155","Alison Cass Shurpin"
"24156","Christine Varnai"
"24157","Walter N. Lowery"
"24158","Jerry Hall"
"24159","Ed Van Nuys"
"24160","Jill Mazursky"
"24161","Donald F. Muhich"
"24162","Ann E. Wile"
"24163","Hubert J. Edwards"
"24164","Allen C. Dawson"
"24165","Alvin Alexis"
"24166","Robert Townsend"
"24167","Cynthia McPherson"
"24168","Karen Montgomery"
"24169","Tom Noonan"
"24170","Ginny Ortiz"
"24171","Louis Cappeto"
"24172","Stephan Hart"
"24173","Kitty Muldoon"
"24174","Avind Harum"
"24175","Nikokas K. Irizarry"
"24176","Madeline Moroff"
"24177","R.M. Wexler"
"24178","Mary-Pat Green"
"24179","Natalie Wood"
"24180","Seth Affoumado"
"24181","Laurence Fishburne"
"24182","Lionel Pina"
"24183","Edy Williams"
"24184","Douglas Rowan"
"24185","Mel Brooks"
"24186","Dom DeLuise"
"24187","Madeline Kahn"
"24188","Harvey Korman"
"24189","Cloris Leachman"
"24190","Ron Carey"
"24191","Gregory Hines"
"24192","Pamela Stephenson"
"24193","Sid Caesar"
"24194","Mary-Margaret Humes"
"24195","Orson Welles"
"24196","Rudy De Luca"
"24197","Richard Karron"
"24198","Susette Carroll"
"24199","Sammy Shore"
"24200","J.J. Barry"
"24201","Earl Finn"
"24202","Suzanne Kent"
"24203","Michael Champion"
"24204","Howard Morris"
"24205","Charlie Callas"
"24206","Dena Dietrich"
"24207","Ron Clark"
"24208","Jack Riley"
"24209","Art Metrano"
"24210","Diane Day"
"24211","Henny Youngman"
"24212","Hunter von Leer"
"24213","Fritz Feld"
"24214","Hugh M. Hefner"
"24215","Pat McCormick"
"24216","Barry Levinson"
"24217","Sid Gould"
"24218","Ronny Graham"
"24219","Jim Steck"
"24220","Robert Goldberg"
"24221","Alan U. Schwartz"
"24222","Jay Burton"
"24223","Robert Zappy"
"24224","Ira Miller"
"24225","Milt Freedman"
"24226","Rod Haase"
"24227","Eileen Saki"
"24228","John Hurt"
"24229","Henry Kaiser"
"24230","Zale Kessler"
"24231","Anthony Messina"
"24232","Howard Mann"
"24233","Sandy Helberg"
"24234","Mitchell Bock"
"24235","Gilbert Lee"
"24236","Molly Basler"
"24237","Deborah Dawes"
"24238","Christine Dickinson"
"24239","Lisa Sohm"
"24240","Michele Drake"
"24241","Jeana Keough"
"24242","Lisa Welch"
"24243","Janis Schmitt"
"24244","Heidi Sorenson"
"24245","Karen Morton"
"24246","Kathy Collins"
"24247","Lori Sutton"
"24248","Lou Mulford"
"24249","Jackie Mason"
"24250","Phil Leeds"
"24251","Jack Carter"
"24252","Jan Murray"
"24253","Andreas Voutsinas"
"24254","Spike Milligan"
"24255","John Hillerman"
"24256","Sydney Lassick"
"24257","Jonathan Cecil"
"24258","Andrew Sachs"
"24259","Fiona Richmond"
"24260","Bella Emberg"
"24261","Geoffrey Larder"
"24262","George Lane Cooper"
"24263","Stephanie Marrian"
"24264","Royce Mills"
"24265","Mike Cottrell"
"24266","Gerald Staddon"
"24267","John Ghavan"
"24268","Rusty Goffe"
"24269","Scott Henderson"
"24270","Michael Miller"
"24271","Royce D. Applegate"
"24272","Sean Barry-Weske"
"24273","Ava Cadell"
"24274","Harry Fielder"
"24275","Rod Haask"
"24276","Linda Hoxit"
"24277","Denise McKenna"
"24278","Cleo Rocos"
"24279","Dom Salinaro"
"24280","Albert Whitlock"
"24281","Steve Lawrence"
"24282","Lee Purcell"
"24283","Loretta Swit"
"24284","Anne Francine"
"24285","Madlyn Rhue"
"24286","Michael Ansara"
"24287","Joyce Brothers"
"24288","Jessica Rains"
"24289","Jeff Donnell"
"24290","Leigh Adams-Bennett"
"24291","Norman Alden"
"24292","Carolyne Barry"
"24293","Mark Benson"
"24294","Joseph Bernard"
"24295","Billie Bird"
"24296","May Boss"
"24297","Lorie Busk"
"24298","Choo Choo Collins"
"24299","Linda Cooper"
"24300","Pepper Curtis"
"24301","Diane Deininger"
"24302","George Dunn"
"24303","Stephanie Edwards"
"24304","Janie Greenspun"
"24305","Chanin Hale"
"24306","John Hegner"
"24307","Boyd Holister"
"24308","Richard Jury"
"24309","Jo Jo Malone"
"24310","Patricia Marlowe"
"24311","Marsha Metrinko"
"24312","Colleen Miller"
"24313","Virginia Paris"
"24314","Joseph V. Perry"
"24315","Angel Pine"
"24316","Vern Porter"
"24317","Jennifer Rhodes"
"24318","Gale Robbins"
"24319","Luanne Roberts"
"24320","Mabel Robinson"
"24321","Mark Russell"
"24322","Morgan Sterne"
"24323","Bea Thompkins"
"24324","Irene Tsu"
"24325","Warren Oates"
"24326","Austin Pendleton"
"24327","Gregory Sierra"
"24328","Alan Oppenheimer"
"24329","Margaret Fairchild"
"24330","Richard O'Brien"
"24331","George Morfogen"
"24332","Ollie Ree Alridge"
"24333","Jim Antonio"
"24334","Army Archerd"
"24335","Jim Bacon"
"24336","J. Randall Bell"
"24337","Donald E. Bolen"
"24338","Joan C. Brooks"
"24339","Richard Cuskelly"
"24340","Walt Davis"
"24341","Jack Clifford Donahue"
"24342","Glenn Enoch"
"24343","John H. Faulk"
"24344","Ralph Gambina"
"24345","Bettye Gardner"
"24346","Homer Garrett"
"24347","Judy Gilcrease"
"24348","Dean Neel Goss"
"24349","Robert W. Hitchcock"
"24350","J.E. Hutcheson"
"24351","Jerry James"
"24352","Raymond Kark"
"24353","Joanne King"
"24354","Paul J. Kleeper"
"24355","Dick Kleiner"
"24356","Marc Masterson"
"24357","Kirk Mee"
"24358","Norman F. Merrbach"
"24359","Warren Munson"
"24360","Kevin O'Neal"
"24361","Amelia Parker"
"24362","Joseph R. Pulaski"
"24363","Natasha Rawson"
"24364","Kirk Raymond"
"24365","Jackie Riley"
"24366","Garrett Scales"
"24367","Virlene Shaw"
"24368","Stanley J. Skearton"
"24369","Noble Willingham"
"24370","Smith Zunker"
"24371","Susan Anspach"
"24372","Marsha Mason"
"24373","Erin O'Reilly"
"24374","Annazette Chase"
"24375","Mary Jackson"
"24376","Ed Peck"
"24377","Jo Morrow"
"24378","Gigi Ballista"
"24379","Ian Linhart"
"24380","Mario Demo"
"24381","Erica von Kessler"
"24382","Dennis Kort"
"24383","Judyann Elder"
"24384","Carol Worthington"
"24385","Louis Gottlieb"
"24386","Ray Schmidt"
"24387","Virginia Denison"
"24388","Warren Stagg"
"24389","George Reynolds"
"24390","Carol O'Leary"
"24391","Elizabeth Claman"
"24392","Barbara Duskin"
"24393","Tamara Elliot"
"24394","Leon Frederick"
"24395","David Garfield"
"24396","Jenny Hill"
"24397","Harry Hollins"
"24398","Jane Jenkins"
"24399","Hal Marshall"
"24400","Marsia Masset"
"24401","Daniel Nunez"
"24402","Bonita Parsons"
"24403","Corinne Patten"
"24404","Andre Philippe"
"24405","Albert Popwell"
"24406","Philip Roth"
"24407","Brenda Smiley"
"24408","Lenore Woodward"
"24409","Robert Culp"
"24410","Horst Ebersberg"
"24411","Lee Bergere"
"24412","Noble Lee Holderread Jr."
"24413","K.T. Stevens"
"24414","Celeste Yarnall"
"24415","Diane Berghoff"
"24416","John Halloran"
"24417","Susan Merin"
"24418","Jeffrey Walker"
"24419","Vicki Thal"
"24420","Joyce Easton"
"24421","Howard Dayton"
"24422","Alida Ihle"
"24423","John Brent"
"24424","Constance Egan"
"24425","Julia Black"
"24426","Davana Caryl"
"24427","Florence Clayton"
"24428","Bill Cosby"
"24429","Philip de Firmian"
"24430","Jerry Franks"
"24431","Michael Z. Gordon"
"24432","Marshall Ho'o"
"24433","Bill Kelly"
"24434","Walter Kightly"
"24435","Hawk Koch"
"24436","Devra Korwin"
"24437","Saverio LoMedico"
"24438","Ivan Markota"
"24439","Sally Marr"
"24440","Doreen McLean"
"24441","Susana Miranda"
"24442","Tony Mirelez"
"24443","Mike Morris"
"24444","Jan Narramore"
"24445","Leig Nervik"
"24446","Richard Reed"
"24447","Mark Rhudy"
"24448","Nanci Roberts"
"24449","David Roya"
"24450","Connie Sawyer"
"24451","Milli Schuber"
"24452","Tereza Thaw"
"24453","Larry Tucker"
"24454","Renata Vanni"
"24455","Joey D. Vieira"
"24456","Al Ward"
"24457","Paula Warner"
"24458","Louis Whitehill"
"24459","Pamebla Woolman"
"24460","Barbara Hershey"
"24461","Arthur Hill"
"24462","Ruth White"
"24463","E.G. Marshall"
"24464","Sada Thompson"
"24465","David Doyle"
"24466","Barnard Hughes"
"24467","Peter White"
"24468","Tom Rosqui"
"24469","Gilbert Lewis"
"24470","Albert Henderson"
"24471","Ralph Waite"
"24472","Joseph Attles"
"24473","Beulah Garrick"
"24474","Maya Kenin"
"24475","Rue McClanahan"
"24476","Ed Kovens"
"24477","Ted Beniades"
"24478","Philip Larson"
"24479","Jay Morran"
"24480","Cleavon Little"
"24481","Burton Gilliam"
"24482","Alex Karras"
"24483","George Furth"
"24484","Jack Starrett"
"24485","Carol Arthur"
"24486","Richard Collier"
"24487","Charles McGregor"
"24488","Robyn Hilton"
"24489","Don Megowan"
"24490","Count Basie"
"24491","Billy Akins"
"24492","John Alderson"
"24493","Tom Anfinsen"
"24494","David Armstrong"
"24495","Anne Bancroft"
"24496","Herman Boden"
"24497","Nick Borgani"
"24498","Alex Brown"
"24499","Jerry Brown"
"24500","Eldon Burke"
"24501","David Cadiente"
"24502","Patrick Campbell"
"24503","Bill Catching"
"24504","Ray Chabeau"
"24505","Donald Chaffin"
"24506","Jack Clinton"
"24507","Aneta Corsaut"
"24508","Dick Crockett"
"24509","Alfred DeSio"
"24510","George Dockstader"
"24511","Ross Dollarhyde"
"24512","Hobert Durham Jr."
"24513","Stewart East"
"24514","Kenny Endoso"
"24515","Elly Enriquez"
"24516","Richard Farnsworth"
"24517","Abel Franco"
"24518","Ben Frommer"
"24519","Rick Garcia"
"24520","Cecil Gold"
"24521","Robert Hitchcock"
"24522","Kal Isaacs"
"24523","Rosemary Johnston"
"24524","Madge Journeay"
"24525","M.J. Kane"
"24526","Almeteer LaFrance"
"24527","Richard LaMarr"
"24528","Tex Lambert"
"24529","Jack Lilley"
"24530","Jay Loft-Lyn"
"24531","Bert Madrid"
"24532","Jimmy Martinez"
"24533","Bert May"
"24534","Fred McDougall"
"24535","Rod McGaughy"
"24536","Bill McIntosh"
"24537","Troy Melton"
"24538","Jessamine Milner"
"24539","Boyd 'Red' Morgan"
"24540","Beans Morocco"
"24541","Hal Needham"
"24542","Monty O'Grady"
"24543","Harvey Parry"
"24544","Alan Peterson"
"24545","Booty Reed"
"24546","Danny 'Big Black' Rey"
"24547","Robert Ridgely"
"24548","Rodney Allen Rippy"
"24549","Wally Rose"
"24550","Darrell Sandeen"
"24551","Danny Sands"
"24552","Fred Scheiwiller"
"24553","Marrietta Schmidt"
"24554","David Sharpe"
"24555","Eddie Smith"
"24556","Tom Steele"
"24557","Tim Sullivan"
"24558","Jerry Summers"
"24559","Lisa Summers"
"24560","George Tracy"
"24561","Frankie Van"
"24562","Richard Vitagliano"
"24563","Janice Whitby"
"24564","Pinocchio Roy Wilson"
"24565","Joe Yrigoyen"
"24566","Bill Zuckert"
"24567","Jack Kruschen"
"24568","Linda Marsh"
"24569","John Garwood"
"24570","Alex Rocco"
"24571","Valerie Harper"
"24572","Christopher Morley"
"24573","Monty Stickles"
"24574","Charles Bail"
"24575","Robert Harris"
"24576","John Vick"
"24577","Marvin Walters"
"24578","Frank Orsatti"
"24579","Ted Duncan"
"24580","Gary Johnson"
"24581","Sheila Kayne"
"24582","Kathryn Witt"
"24583","George Burrafato"
"24584","Regina Parton"
"24585","Maurice Argent"
"24586","Jerry Walter"
"24587","Tommy J. Huff"
"24588","John Powers"
"24589","Terris Hall"
"24590","Bill Shannon"
"24591","Gary Kent"
"24592","Mike Bast"
"24593","Sacheen Littlefeather"
"24594","Stacy Keach"
"24595","Jeff Bridges"
"24596","Susan Tyrrell"
"24597","Candy Clark"
"24598","Nicholas Colasanto"
"24599","Art Aragon"
"24600","Curtis Cokes"
"24601","Sixto Rodriguez"
"24602","Billy Walker"
"24603","Wayne Mahan"
"24604","Ruben Navarro"
"24605","Alvaro Lopez"
"24606","Peter O'Toole"
"24607","Steve Railsback"
"24608","Adam Roarke"
"24609","Jim Hess"
"24610","John Pearce"
"24611","Michael Railsback"
"24612","George Wallace"
"24613","Dee Carroll"
"24614","Leslie Winograde"
"24615","Don Kennedy"
"24616","Walter Robles"
"24617","A.J. Bakunas"
"24618","Roberto Caruso"
"24619","Frank Avila"
"24620","Stafford Morgan"
"24621","John Alderman"
"24622","Jack Palinkas"
"24623","Garrett McPherson"
"24624","Nelson Tyler"
"24625","Louis Gartner"
"24626","William Joseph Arno"
"24627","James Avery"
"24628","Frank Beetson"
"24629","Gregg Berger"
"24630","Chance Boyer"
"24631","Deanna Dae Coleman"
"24632","Larry Dunn"
"24633","Don Hayden"
"24634","Patricia McPherson"
"24635","Ross Reynolds"
"24636","Gordon Ross"
"24637","Marion Wayne"
"24638","Leigh Webb"
"24639","Eileen Heckart"
"24640","Paul Michael Glaser"
"24641","Michael Warren"
"24642","Charlene Jones"
"24643","Paul Ryan"
"24644","Debralee Scott"
"24645","Sandra Vacey"
"24646","Chief Dan George"
"24647","Richard Schaal"
"24648","Peter Riegert"
"24649","Nancy Morgan"
"24650","Zane Buzby"
"24651","Meat Loaf"
"24652","Elvis Costello"
"24653","Terence McGovern"
"24654","Tommy Lasorda"
"24655","Jay Leno"
"24656","Peter Marshall"
"24657","Nellie Bellflower"
"24658","Jimmy Weldon"
"24659","Robert Beer"
"24660","Larry Ahlman"
"24661","Geno Andrews"
"24662","Stan Barrett"
"24663","Elizabeth Barrington"
"24664","Bobby Baum"
"24665","Sophia Bibbs"
"24666","Eric Boles"
"24667","Bruce Brann"
"24668","Jimmy Briscoe"
"24669","Jim Burke"
"24670","Tony Cappola"
"24671","Elizabeth Carder"
"24672","George Carlin"
"24673","Carl Carlsson"
"24674","Ruth Carlsson"
"24675","David S. Cass Sr."
"24676","Olesley Cole"
"24677","Maurice Cook"
"24678","Regis Cordic"
"24679","John Creamer"
"24680","Frank Delfino"
"24681","Darlene Joy Dirkquist"
"24682","Terry Donohue"
"24683","Frank Fabio"
"24684","Carmen Fanzone"
"24685","Joe Finnegan"
"24686","George Fisher"
"24687","Lenard George"
"24688","Greta Stephanie Gratz"
"24689","Merrill Hardy"
"24690","Karen Hartman"
"24691","Steven Hauptman"
"24692","Chester Hayes"
"24693","Sosimo Hernandez"
"24694","Dede Howard"
"24695","Georgi Irene"
"24696","Jeannine Irene"
"24697","Neal Israel"
"24698","Keenan Jackson"
"24699","Jef Labes"
"24700","Althea Lawton"
"24701","Jerry Layne"
"24702","Gene LeBell"
"24703","Eric Lee"
"24704","Fred Lerner"
"24705","Lori Lieberman"
"24706","Anita Liebert"
"24707","John Lone"
"24708","Christopher Lowry"
"24709","Dom Magwili"
"24710","Jerry Maren"
"24711","Jamie Masada"
"24712","Ronald J. May"
"24713","John Mayhan"
"24714","Mike McCartney"
"24715","Mike H. McGaughy"
"24716","Michael Mislove"
"24717","Linda Montana"
"24718","Harry Monty"
"24719","Rollin Moriyama"
"24720","Art Musto"
"24721","Henry Newmark"
"24722","Johnny Oliver"
"24723","Valerie Danielle Perri"
"24724","Tom Platz"
"24725","David Pomeranz"
"24726","J.A. Preston"
"24727","Damon Bradley Raskin"
"24728","Richard Reicheg"
"24729","Joe Rizkallah"
"24730","Jay Ross"
"24731","Richard Rossington"
"24732","Zelda Rubinstein"
"24733","Teri Schwartz"
"24734","Cybill Shepherd"
"24735","Fred Spencer"
"24736","Janie Squire"
"24737","Doug Steckler"
"24738","Jake Steinfeld"
"24739","Kal Szkalak"
"24740","Kurt Taylor"
"24741","Dennis Tinerino"
"24742","Ben Fong Torres"
"24743","Willie Tyler"
"24744","Skeeter Vaughan"
"24745","Ilona Wilson"
"24746","Cynthia Windham"
"24747","Gary Wood"
"24748","Smith Wordes"
"24749","Mitsu Yashima"
"24750","Jim Yosenchak"
"24751","Pat Zicari"
"24752","Cynthia Zigeti"
"24753","Eadie Del Rubio"
"24754","Elena Del Rubio"
"24755","Milly Del Rubio"
"24756","Helen Kelly"
"24757","Dorothy Stratten"
"24758","Burl Ives"
"24759","Robert Morley"
"24760","Paul Lynde"
"24761","Jesse Emmett"
"24762","Ronnie Cox"
"24763","Percy Rodrigues"
"24764","Len Maxwell"
"24765","Marie Osmond"
"24766","Jimmy Osmond"
"24767","Don Marshall"
"24768","Frank Welker"
"24769","Nancy Wible"
"24770","Jerry Hausner"
"24771","Gabor Berkes"
"24772","Ferenc Bessenyei"
"24773","Istvan Bujtor"
"24774","Kati Kovacs"
"24775","Erzsebet Kutvolgyi"
"24776","Tamas Major"
"24777","Laszlo Markus"
"24778","Peter Mate"
"24779","Eva Szabo"
"24780","Albert Brooks"
"24781","Kathryn Harrold"
"24782","Tyann Means"
"24783","Bruno Kirby"
"24784","Jane Hallaren"
"24785","Karen Chandler"
"24786","Bob Einstein"
"24787","Virginia Feingold"
"24788","Thelma Leeds"
"24789","Candy Castillo"
"24790","James L. Brooks"
"24791","Rick Beckner"
"24792","Jerry Belson"
"24793","Harvey Miller"
"24794","Ed. Weinberger"
"24795","Meadowlark Lemon"
"24796","Clifford Einstein"
"24797","Gene Garvin"
"24798","Hugh Warden"
"24799","Kelly Ann Nakano"
"24800","Joe Bratcher"
"24801","George Sasaki"
"24802","Victor Toyota"
"24803","Roger Ito"
"24804","Paul Bryar"
"24805","Mike Road"
"24806","Dick Van Dyke"
"24807","Michele Lee"
"24808","Mickey Rooney"
